prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Steve Madden,7034816888965,7034816888965,7034816888965,Steve Madden Women's Tia Strappy Heels - Black - Size 6 - Leather,https://www.stevemadden.com/products/tia-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into style with the TIA stiletto heel. With daring gold hardware accents and a strappy design, this shoe will elevate any outfit. Unleash your boldness and conquer the day in these statement heels! 4.25 inch heel height Synthetic upper material with hardware Synthetic lining Leather sock Synthetic sole Imported Steve Madden TIA BLACK | 6 | Steve Madden Women's Tia Strappy Heels - Black - Size 6 - Leather","Step into style with the TIA stiletto heel. With daring gold hardware accents and a strappy design, this shoe will elevate any outfit. Unleash your boldness and conquer the day in these statement heels! 4.25 inch heel height Synthetic upper material with hardware Synthetic lining Leather sock Synthetic sole Imported Steve Madden TIA BLACK | 6 | Steve Madden Women's Tia Strappy Heels - Black - Size 6 - Leather",59.99,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TIA_BLACK_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,40797244129413,,IN STOCK,,6,Black,,,21,TRUE,TRUE,TRUE
Steve Madden,7044631396485,7044631396485,7044631396485,Steve Madden Women's Cologne Strappy Heels - Wine - Size 5.5 - Synthetic,https://www.stevemadden.com/products/cologne-wine-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with our COLOGNE stiletto heels. With a daring platform and edgy square-toe design, these heels will take your look to new heights. Boldly step into any occasion and make a statement that is both fierce and elegant. 5.75 inch heel height 1.5 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden COLOGNE WINE PATENT | 5.5 | Steve Madden Women's Cologne Strappy Heels - Wine - Size 5.5 - Synthetic","Elevate your style with our COLOGNE stiletto heels. With a daring platform and edgy square-toe design, these heels will take your look to new heights. Boldly step into any occasion and make a statement that is both fierce and elegant. 5.75 inch heel height 1.5 inch platform Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden COLOGNE WINE PATENT | 5.5 | Steve Madden Women's Cologne Strappy Heels - Wine - Size 5.5 - Synthetic",129.95,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_COLOGNE_WINE-PATENT.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,40832424607877,,IN STOCK,,"10, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Wine,,,22,TRUE,TRUE,FALSE
Steve Madden,7057364811909,7057364811909,7057364811909,Steve Madden Women's Bri Pointed Toe Heels - Black - Size 5.5 - Synthetic,https://www.stevemadden.com/products/bri-black-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"A grosgrain ribbon wraps around the slingback strap of the BRI point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI BLACK PATENT | 5.5 | Steve Madden Women's Bri Pointed Toe Heels - Black - Size 5.5 - Synthetic","A grosgrain ribbon wraps around the slingback strap of the BRI point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI BLACK PATENT | 5.5 | Steve Madden Women's Bri Pointed Toe Heels - Black - Size 5.5 - Synthetic",69.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_BRI_BLACK-PATENT.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,40883303972997,,IN STOCK,,"10, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,23,TRUE,TRUE,TRUE
Steve Madden,7057365172357,7057365172357,7057365172357,Steve Madden Women's Bri Pointed Toe Heels - Blush - Size 6 - Synthetic,https://www.stevemadden.com/products/bri-blush-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"A grosgrain ribbon wraps around the slingback strap of the BRI point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Textile and synthetic upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI BLUSH PATENT | 6 | Steve Madden Women's Bri Pointed Toe Heels - Blush - Size 6 - Synthetic","A grosgrain ribbon wraps around the slingback strap of the BRI point toe stiletto pump and finishes with a bow accenting the side of the shoe. Point toe stiletto slingback pump Slip-on style with slingback strap Accent bow at side 4 inch heel height Textile and synthetic upper material Synthetic lining Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size up a half-size Imported Steve Madden BRI BLUSH PATENT | 6 | Steve Madden Women's Bri Pointed Toe Heels - Blush - Size 6 - Synthetic",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_BRI_BLUSH-PATENT_01_8c6256cb-5ec7-4df6-aad2-e520829548df.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,40883306201221,,IN STOCK,,"10, 11, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Blush,,,24,TRUE,TRUE,TRUE
Steve Madden,7057934876805,7057934876805,7057934876805,Steve Madden Women's Jypsey Strappy Heels - Black - Size 5 - Leather,https://www.stevemadden.com/products/jypsey-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Enhance your outfit with these sleek JYPSEY heels. The strappy design and secure ankle strap provide a sophisticated touch, while the rounded toe and crisscross back add a unique flair. With a stunning stiletto heel, these heels are perfect for any formal or professional occasion. 4 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JYPSEY BLACK LEATHER | 5 | Steve Madden Women's Jypsey Strappy Heels - Black - Size 5 - Leather","Enhance your outfit with these sleek JYPSEY heels. The strappy design and secure ankle strap provide a sophisticated touch, while the rounded toe and crisscross back add a unique flair. With a stunning stiletto heel, these heels are perfect for any formal or professional occasion. 4 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JYPSEY BLACK LEATHER | 5 | Steve Madden Women's Jypsey Strappy Heels - Black - Size 5 - Leather",76.97,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JYPSEY_BLACK-LEATHER_35db9dbd-b14b-4d65-a855-019b5da17efa.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,40884667744389,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,26,TRUE,TRUE,TRUE
Steve Madden,7092741243013,7092741243013,7092741243013,Steve Madden Women's Vantage Strappy Heels - White - Size 10 - Leather,https://www.stevemadden.com/products/vantage-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Experience sophisticated style and comfort with VANTAGE. This modern square-toe heel features chic buckles on the straps for a secure fit. Made with top-quality materials, it's perfect for elevating any outfit. Dominate the trend game and walk with confidence in this unique slingback heel. 3.25 inch heel height Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Fit tip: If you are in between sizes, size down a half-size Imported Steve Madden VANTAGE WHITE | 10 | Steve Madden Women's Vantage Strappy Heels - White - Size 10 - Leather","Experience sophisticated style and comfort with VANTAGE. This modern square-toe heel features chic buckles on the straps for a secure fit. Made with top-quality materials, it's perfect for elevating any outfit. Dominate the trend game and walk with confidence in this unique slingback heel. 3.25 inch heel height Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Fit tip: If you are in between sizes, size down a half-size Imported Steve Madden VANTAGE WHITE | 10 | Steve Madden Women's Vantage Strappy Heels - White - Size 10 - Leather",39.99,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_VANTAGE_WHITE_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41049041010821,,IN STOCK,,"10, 11",White,,,41,TRUE,TRUE,TRUE
Steve Madden,7095008592005,7095008592005,7095008592005,Steve Madden Women's Floria Block Heels - Banana - Size 8.5 - Leather,https://www.stevemadden.com/products/floria-banana-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Expertly crafted with a platform block heel, strappy design, and wood bottom, FLORIA shoes offer both style and comfort. The square-toe adds a touch of sophistication, making them perfect for any occasion. Elevate your look with this luxurious and versatile footwear. 5 inch heel height 1.25 inch platform Leather upper material Leather lining Synthetic sock Synthetic sole Imported Steve Madden FLORIA BANANA LEATHER | 8.5 | Steve Madden Women's Floria Block Heels - Banana - Size 8.5 - Leather","Expertly crafted with a platform block heel, strappy design, and wood bottom, FLORIA shoes offer both style and comfort. The square-toe adds a touch of sophistication, making them perfect for any occasion. Elevate your look with this luxurious and versatile footwear. 5 inch heel height 1.25 inch platform Leather upper material Leather lining Synthetic sock Synthetic sole Imported Steve Madden FLORIA BANANA LEATHER | 8.5 | Steve Madden Women's Floria Block Heels - Banana - Size 8.5 - Leather",69.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_FLORIA_BANANA-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41053759373445,,IN STOCK,,"10, 8.5, 9.5",Banana,,,43,TRUE,TRUE,TRUE
Steve Madden,7095008657541,7095008657541,7095008657541,Steve Madden Women's Edna Strappy Heels - Black - Size 5 - Leather,https://www.stevemadden.com/products/edna-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The EDNA is a stylish shoe that features a mule heel, strappy design, and rounded toe. Its elegant design and comfortable fit make it perfect for any occasion, while its high-quality materials ensure durability and long-lasting wear. Elevate your wardrobe with this must-have shoe. 3 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden EDNA BLACK LEATHER | 5 | Steve Madden Women's Edna Strappy Heels - Black - Size 5 - Leather","The EDNA is a stylish shoe that features a mule heel, strappy design, and rounded toe. Its elegant design and comfortable fit make it perfect for any occasion, while its high-quality materials ensure durability and long-lasting wear. Elevate your wardrobe with this must-have shoe. 3 inch heel height Leather upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden EDNA BLACK LEATHER | 5 | Steve Madden Women's Edna Strappy Heels - Black - Size 5 - Leather",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_EDNA_BLACK-LEATHER.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41053759635589,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,44,TRUE,TRUE,TRUE
Steve Madden,7096336744581,7096336744581,7096336744581,Steve Madden Women's Gleam Mule Heels - White - Size 6 - Mesh,https://www.stevemadden.com/products/gleam-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Introducing GLEAM - the perfect combination of style and comfort. This sleek mule features a trendy square-toe heel and a mesh design that adds a touch of modernity to any outfit. Step out with confidence knowing you're making a statement in fashion with these must-have shoes. 3 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden GLEAM WHITE | 6 | Steve Madden Women's Gleam Mule Heels - White - Size 6 - Mesh,Introducing GLEAM - the perfect combination of style and comfort. This sleek mule features a trendy square-toe heel and a mesh design that adds a touch of modernity to any outfit. Step out with confidence knowing you're making a statement in fashion with these must-have shoes. 3 inch heel height Textile upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden GLEAM WHITE | 6 | Steve Madden Women's Gleam Mule Heels - White - Size 6 - Mesh,39.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_GLEAM_WHITE_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41056453165189,,IN STOCK,,"10, 11, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",White,,,45,TRUE,TRUE,TRUE
Steve Madden,7101079519365,7101079519365,7101079519365,Steve Madden Women's Tracie Jelly Thong Heels - Pink - Size 5 - PVC,https://www.stevemadden.com/products/tracie-j-pink?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TRACIE is a sleek and stylish choice for any formal occasion. This heel features a comfortable kitten heel, a chic thong strap design, and a classic square toe. With a touch of exotic texture, these shoes add a unique element to your outfit while providing comfort and sophistication. 2 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size down a half-size Imported Steve Madden TRACIE JELLY PINK | 5 | Steve Madden Women's Tracie Jelly Thong Heels - Pink - Size 5 - PVC","The TRACIE is a sleek and stylish choice for any formal occasion. This heel features a comfortable kitten heel, a chic thong strap design, and a classic square toe. With a touch of exotic texture, these shoes add a unique element to your outfit while providing comfort and sophistication. 2 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Fit tip: If you are in between sizes, size down a half-size Imported Steve Madden TRACIE JELLY PINK | 5 | Steve Madden Women's Tracie Jelly Thong Heels - Pink - Size 5 - PVC",39.99,59.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TRACIE-J_PINK_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41066122379397,,IN STOCK,,"11, 5, 6, 7, 8, 9",Pink,,,47,TRUE,TRUE,TRUE
Steve Madden,7101080141957,7101080141957,7101080141957,Steve Madden Women's Jypsey Strappy Heels - White - Size 5 - Leather,https://www.stevemadden.com/products/jypsey-white-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Enhance your outfit with these sleek JYPSEY heels. The strappy design and secure ankle strap provide a sophisticated touch, while the rounded toe and crisscross back add a unique flair. With a stunning stiletto heel, these heels are perfect for any formal or professional occasion. 4 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JYPSEY WHITE LEATHER | 5 | Steve Madden Women's Jypsey Strappy Heels - White - Size 5 - Leather","Enhance your outfit with these sleek JYPSEY heels. The strappy design and secure ankle strap provide a sophisticated touch, while the rounded toe and crisscross back add a unique flair. With a stunning stiletto heel, these heels are perfect for any formal or professional occasion. 4 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden JYPSEY WHITE LEATHER | 5 | Steve Madden Women's Jypsey Strappy Heels - White - Size 5 - Leather",109.95,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JYPSEY_WHITE-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41066125688965,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",White,,,48,TRUE,TRUE,FALSE
